YEAR,MO,DY,Date,UV
2013,2,4,4/2/2013,0.73
2013,2,4,4/2/2013,0.7
2013,2,4,4/2/2013,0.88
2013,2,4,4/2/2013,0.5
2013,2,4,4/2/2013,0.12
2013,2,4,4/2/2013,0.02
2013,2,4,4/2/2013,0
2013,2,4,4/2/2013,0
2013,2,4,4/2/2013,0
2013,2,4,4/2/2013,0
2013,2,4,4/2/2013,0
2013,2,4,4/2/2013,0
2013,2,4,4/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0.05
2013,2,5,5/2/2013,0.2
2013,2,5,5/2/2013,0.33
2013,2,5,5/2/2013,0.6
2013,2,5,5/2/2013,0.65
2013,2,5,5/2/2013,0.73
2013,2,5,5/2/2013,0.27
2013,2,5,5/2/2013,0.08
2013,2,5,5/2/2013,0.02
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,5,5/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0.02
2013,2,6,6/2/2013,0.1
2013,2,6,6/2/2013,0.25
2013,2,6,6/2/2013,0.35
2013,2,6,6/2/2013,0.45
2013,2,6,6/2/2013,0.38
2013,2,6,6/2/2013,0.27
2013,2,6,6/2/2013,0.08
2013,2,6,6/2/2013,0.02
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,6,6/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0.02
2013,2,7,7/2/2013,0.1
2013,2,7,7/2/2013,0.33
2013,2,7,7/2/2013,0.6
2013,2,7,7/2/2013,0.7
2013,2,7,7/2/2013,0.58
2013,2,7,7/2/2013,0.3
2013,2,7,7/2/2013,0.12
2013,2,7,7/2/2013,0.02
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,7,7/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0.05
2013,2,8,8/2/2013,0.12
2013,2,8,8/2/2013,0.35
2013,2,8,8/2/2013,0.6
2013,2,8,8/2/2013,0.7
2013,2,8,8/2/2013,0.62
2013,2,8,8/2/2013,0.38
2013,2,8,8/2/2013,0.15
2013,2,8,8/2/2013,0.02
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,8,8/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0.05
2013,2,9,9/2/2013,0.12
2013,2,9,9/2/2013,0.42
2013,2,9,9/2/2013,0.65
2013,2,9,9/2/2013,0.67
2013,2,9,9/2/2013,0.62
2013,2,9,9/2/2013,0.35
2013,2,9,9/2/2013,0.12
2013,2,9,9/2/2013,0.02
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,9,9/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0.05
2013,2,10,10/2/2013,0.17
2013,2,10,10/2/2013,0.52
2013,2,10,10/2/2013,0.83
2013,2,10,10/2/2013,0.9
2013,2,10,10/2/2013,0.75
2013,2,10,10/2/2013,0.45
2013,2,10,10/2/2013,0.15
2013,2,10,10/2/2013,0.05
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,10,10/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0.05
2013,2,11,11/2/2013,0.08
2013,2,11,11/2/2013,0.27
2013,2,11,11/2/2013,0.5
2013,2,11,11/2/2013,0.58
2013,2,11,11/2/2013,0.73
2013,2,11,11/2/2013,0.4
2013,2,11,11/2/2013,0.15
2013,2,11,11/2/2013,0.02
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,11,11/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0.05
2013,2,12,12/2/2013,0.15
2013,2,12,12/2/2013,0.33
2013,2,12,12/2/2013,0.55
2013,2,12,12/2/2013,0.67
2013,2,12,12/2/2013,0.62
2013,2,12,12/2/2013,0.45
2013,2,12,12/2/2013,0.12
2013,2,12,12/2/2013,0.02
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,12,12/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0.05
2013,2,13,13/2/2013,0.25
2013,2,13,13/2/2013,0.75
2013,2,13,13/2/2013,0.98
2013,2,13,13/2/2013,1.15
2013,2,13,13/2/2013,1.02
2013,2,13,13/2/2013,0.65
2013,2,13,13/2/2013,0.25
2013,2,13,13/2/2013,0.05
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,13,13/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0.05
2013,2,14,14/2/2013,0.23
2013,2,14,14/2/2013,0.48
2013,2,14,14/2/2013,0.9
2013,2,14,14/2/2013,0.95
2013,2,14,14/2/2013,0.73
2013,2,14,14/2/2013,0.73
2013,2,14,14/2/2013,0.2
2013,2,14,14/2/2013,0.05
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,14,14/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0.08
2013,2,15,15/2/2013,0.38
2013,2,15,15/2/2013,1.02
2013,2,15,15/2/2013,1.42
2013,2,15,15/2/2013,1.8
2013,2,15,15/2/2013,1.48
2013,2,15,15/2/2013,1.08
2013,2,15,15/2/2013,0.45
2013,2,15,15/2/2013,0.1
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,15,15/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0.1
2013,2,16,16/2/2013,0.42
2013,2,16,16/2/2013,0.85
2013,2,16,16/2/2013,1.23
2013,2,16,16/2/2013,1.42
2013,2,16,16/2/2013,1.12
2013,2,16,16/2/2013,0.6
2013,2,16,16/2/2013,0.3
2013,2,16,16/2/2013,0.08
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,16,16/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0.08
2013,2,17,17/2/2013,0.33
2013,2,17,17/2/2013,0.75
2013,2,17,17/2/2013,1.12
2013,2,17,17/2/2013,1.15
2013,2,17,17/2/2013,1.08
2013,2,17,17/2/2013,0.7
2013,2,17,17/2/2013,0.27
2013,2,17,17/2/2013,0.05
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,17,17/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0.05
2013,2,18,18/2/2013,0.25
2013,2,18,18/2/2013,0.62
2013,2,18,18/2/2013,0.92
2013,2,18,18/2/2013,0.77
2013,2,18,18/2/2013,0.85
2013,2,18,18/2/2013,0.58
2013,2,18,18/2/2013,0.23
2013,2,18,18/2/2013,0.05
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,18,18/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0.08
2013,2,19,19/2/2013,0.33
2013,2,19,19/2/2013,0.92
2013,2,19,19/2/2013,1.33
2013,2,19,19/2/2013,1.42
2013,2,19,19/2/2013,1.27
2013,2,19,19/2/2013,0.77
2013,2,19,19/2/2013,0.3
2013,2,19,19/2/2013,0.08
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,19,19/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0.05
2013,2,20,20/2/2013,0.1
2013,2,20,20/2/2013,0.3
2013,2,20,20/2/2013,0.45
2013,2,20,20/2/2013,0.6
2013,2,20,20/2/2013,0.62
2013,2,20,20/2/2013,0.55
2013,2,20,20/2/2013,0.23
2013,2,20,20/2/2013,0.02
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,20,20/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0.08
2013,2,21,21/2/2013,0.3
2013,2,21,21/2/2013,0.55
2013,2,21,21/2/2013,1
2013,2,21,21/2/2013,1.08
2013,2,21,21/2/2013,0.85
2013,2,21,21/2/2013,0.6
2013,2,21,21/2/2013,0.25
2013,2,21,21/2/2013,0.05
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,21,21/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0.02
2013,2,22,22/2/2013,0.1
2013,2,22,22/2/2013,0.27
2013,2,22,22/2/2013,0.3
2013,2,22,22/2/2013,0.77
2013,2,22,22/2/2013,0.8
2013,2,22,22/2/2013,0.48
2013,2,22,22/2/2013,0.15
2013,2,22,22/2/2013,0.05
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,22,22/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0.02
2013,2,23,23/2/2013,0.08
2013,2,23,23/2/2013,0.3
2013,2,23,23/2/2013,0.67
2013,2,23,23/2/2013,1.08
2013,2,23,23/2/2013,1.33
2013,2,23,23/2/2013,1.2
2013,2,23,23/2/2013,0.8
2013,2,23,23/2/2013,0.38
2013,2,23,23/2/2013,0.08
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,23,23/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0.08
2013,2,24,24/2/2013,0.33
2013,2,24,24/2/2013,0.62
2013,2,24,24/2/2013,0.95
2013,2,24,24/2/2013,0.85
2013,2,24,24/2/2013,0.73
2013,2,24,24/2/2013,0.38
2013,2,24,24/2/2013,0.2
2013,2,24,24/2/2013,0.02
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,24,24/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0.02
2013,2,25,25/2/2013,0.05
2013,2,25,25/2/2013,0.3
2013,2,25,25/2/2013,0.55
2013,2,25,25/2/2013,0.95
2013,2,25,25/2/2013,1.12
2013,2,25,25/2/2013,1.02
2013,2,25,25/2/2013,0.67
2013,2,25,25/2/2013,0.27
2013,2,25,25/2/2013,0.05
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,25,25/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0.05
2013,2,26,26/2/2013,0.25
2013,2,26,26/2/2013,0.38
2013,2,26,26/2/2013,0.8
2013,2,26,26/2/2013,0.67
2013,2,26,26/2/2013,1.12
2013,2,26,26/2/2013,0.45
2013,2,26,26/2/2013,0.23
2013,2,26,26/2/2013,0.05
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,26,26/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0.02
2013,2,27,27/2/2013,0.1
2013,2,27,27/2/2013,0.42
2013,2,27,27/2/2013,0.85
2013,2,27,27/2/2013,1.15
2013,2,27,27/2/2013,1.48
2013,2,27,27/2/2013,0.8
2013,2,27,27/2/2013,0.55
2013,2,27,27/2/2013,0.23
2013,2,27,27/2/2013,0.05
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,27,27/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0.02
2013,2,28,28/2/2013,0.15
2013,2,28,28/2/2013,0.2
2013,2,28,28/2/2013,0.58
2013,2,28,28/2/2013,0.5
2013,2,28,28/2/2013,0.6
2013,2,28,28/2/2013,0.42
2013,2,28,28/2/2013,0.17
2013,2,28,28/2/2013,0.05
2013,2,28,28/2/2013,0.02
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,2,28,28/2/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0.02
2013,3,1,1/3/2013,0.08
2013,3,1,1/3/2013,0.3
2013,3,1,1/3/2013,0.55
2013,3,1,1/3/2013,0.67
2013,3,1,1/3/2013,0.8
2013,3,1,1/3/2013,0.27
2013,3,1,1/3/2013,0.45
2013,3,1,1/3/2013,0.15
2013,3,1,1/3/2013,0.05
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,1,1/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0.02
2013,3,2,2/3/2013,0.05
2013,3,2,2/3/2013,0.33
2013,3,2,2/3/2013,0.45
2013,3,2,2/3/2013,0.45
2013,3,2,2/3/2013,0.55
2013,3,2,2/3/2013,0.6
2013,3,2,2/3/2013,0.58
2013,3,2,2/3/2013,0.12
2013,3,2,2/3/2013,0.05
2013,3,2,2/3/2013,0.02
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,2,2/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0.02
2013,3,3,3/3/2013,0.15
2013,3,3,3/3/2013,0.6
2013,3,3,3/3/2013,1.3
2013,3,3,3/3/2013,1.77
2013,3,3,3/3/2013,1.92
2013,3,3,3/3/2013,1.65
2013,3,3,3/3/2013,1.15
2013,3,3,3/3/2013,0.5
2013,3,3,3/3/2013,0.12
2013,3,3,3/3/2013,0.02
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,3,3/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0.02
2013,3,4,4/3/2013,0.17
2013,3,4,4/3/2013,0.6
2013,3,4,4/3/2013,1.27
2013,3,4,4/3/2013,1.7
2013,3,4,4/3/2013,1.98
2013,3,4,4/3/2013,1.8
2013,3,4,4/3/2013,1.2
2013,3,4,4/3/2013,0.58
2013,3,4,4/3/2013,0.15
2013,3,4,4/3/2013,0.02
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,4,4/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0.02
2013,3,5,5/3/2013,0.1
2013,3,5,5/3/2013,0.38
2013,3,5,5/3/2013,0.75
2013,3,5,5/3/2013,1.08
2013,3,5,5/3/2013,0.73
2013,3,5,5/3/2013,0.75
2013,3,5,5/3/2013,0.48
2013,3,5,5/3/2013,0.23
2013,3,5,5/3/2013,0.05
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,5,5/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0.02
2013,3,6,6/3/2013,0.12
2013,3,6,6/3/2013,0.5
2013,3,6,6/3/2013,1
2013,3,6,6/3/2013,1.23
2013,3,6,6/3/2013,1.08
2013,3,6,6/3/2013,0.95
2013,3,6,6/3/2013,0.73
2013,3,6,6/3/2013,0.33
2013,3,6,6/3/2013,0.08
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,6,6/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0.02
2013,3,7,7/3/2013,0.08
2013,3,7,7/3/2013,0.33
2013,3,7,7/3/2013,0.7
2013,3,7,7/3/2013,1.1
2013,3,7,7/3/2013,1.17
2013,3,7,7/3/2013,1.05
2013,3,7,7/3/2013,0.77
2013,3,7,7/3/2013,0.35
2013,3,7,7/3/2013,0.1
2013,3,7,7/3/2013,0.02
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,7,7/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0.02
2013,3,8,8/3/2013,0.17
2013,3,8,8/3/2013,0.67
2013,3,8,8/3/2013,1.33
2013,3,8,8/3/2013,1.75
2013,3,8,8/3/2013,1.92
2013,3,8,8/3/2013,1.58
2013,3,8,8/3/2013,1.2
2013,3,8,8/3/2013,0.58
2013,3,8,8/3/2013,0.15
2013,3,8,8/3/2013,0.02
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,8,8/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0.05
2013,3,9,9/3/2013,0.23
2013,3,9,9/3/2013,0.73
2013,3,9,9/3/2013,1.42
2013,3,9,9/3/2013,1.9
2013,3,9,9/3/2013,2.1
2013,3,9,9/3/2013,2.02
2013,3,9,9/3/2013,1.4
2013,3,9,9/3/2013,0.73
2013,3,9,9/3/2013,0.25
2013,3,9,9/3/2013,0.02
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,9,9/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0.05
2013,3,10,10/3/2013,0.15
2013,3,10,10/3/2013,0.55
2013,3,10,10/3/2013,0.98
2013,3,10,10/3/2013,1.35
2013,3,10,10/3/2013,1.48
2013,3,10,10/3/2013,1.3
2013,3,10,10/3/2013,0.85
2013,3,10,10/3/2013,0.45
2013,3,10,10/3/2013,0.15
2013,3,10,10/3/2013,0.02
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,10,10/3/2013,0
2013,3,11,11/3/2013,0
2013,3,11,11/3/2013,0
2013,3,11,11/3/2013,0
