Date,Uvmean,UVMax,UVmean24,UVMax24
2021-03-31,1.36375,4.08,0.7025,2.92
2021-03-30,0.7025,2.92,0.650416667,2.67
2021-03-29,0.650416667,2.67,0.412916667,2.05
2021-03-28,0.412916667,2.05,0.577916667,2.88
2021-03-27,0.577916667,2.88,0.596666667,2.77
2021-03-26,0.596666667,2.77,0.73375,3.33
2021-03-25,0.73375,3.33,0.608333333,2.7
2021-03-24,0.608333333,2.7,0.5475,2.52
2021-03-23,0.5475,2.52,0.595416667,2.65
2021-03-22,0.595416667,2.65,0.291666667,1.35
2021-03-21,0.291666667,1.35,0.3775,1.85
2021-03-20,0.3775,1.85,0.395,1.75
2021-03-19,0.395,1.75,0.280416667,1.67
2021-03-18,0.280416667,1.67,0.672916667,3.02
2021-03-17,0.672916667,3.02,0.575,2.48
2021-03-16,0.575,2.48,0.614583333,2.75
2021-03-15,0.614583333,2.75,0.240416667,1.27
2021-03-14,0.240416667,1.27,0.553333333,2.67
2021-03-13,0.553333333,2.67,0.485416667,2.48
2021-03-12,0.485416667,2.48,0.512916667,2.4
2021-03-11,0.512916667,2.4,0.437083333,2.1
2021-03-10,0.437083333,2.1,0.3825,1.77
2021-03-09,0.3825,1.77,0.421666667,2.1
2021-03-08,0.421666667,2.1,0.2475,1.2
2021-03-07,0.2475,1.2,0.302916667,1.6
2021-03-06,0.302916667,1.6,0.269583333,1.73
2021-03-05,0.269583333,1.73,0.224166667,1.5
2021-03-04,0.224166667,1.5,0.33875,1.85
2021-03-03,0.33875,1.85,0.3175,1.6
2021-03-02,0.3175,1.6,0.272083333,1.42
2021-03-01,0.272083333,1.42,0.227916667,1.15
2021-02-28,0.227916667,1.15,0.276666667,1.42
2021-02-27,0.276666667,1.42,0.25875,1.33
2021-02-26,0.25875,1.33,0.238333333,1.27
2021-02-25,0.238333333,1.27,0.267083333,1.45
2021-02-24,0.267083333,1.45,0.228333333,1.23
2021-02-23,0.228333333,1.23,0.23625,1.42
2021-02-22,0.23625,1.42,0.159583333,0.95
2021-02-21,0.159583333,0.95,0.12,0.67
2021-02-20,0.12,0.67,0.171666667,0.88
2021-02-19,0.171666667,0.88,0.1675,0.88
2021-02-18,0.1675,0.88,0.258333333,1.42
2021-02-17,0.258333333,1.42,0.221666667,1.15
2021-02-16,0.221666667,1.15,0.2125,1.15
2021-02-15,0.2125,1.15,0.162916667,0.92
2021-02-14,0.162916667,0.92,0.15625,0.98
2021-02-13,0.15625,0.98,0.161666667,0.95
2021-02-12,0.161666667,0.95,0.155833333,0.88
2021-02-11,0.155833333,0.88,0.128333333,0.73
2021-02-10,0.128333333,0.73,0.161666667,0.92
2021-02-09,0.161666667,0.92,0.125416667,0.83
2021-02-08,0.125416667,0.83,0.115,0.67
2021-02-07,0.115,0.67,0.098333333,0.67
2021-02-06,0.098333333,0.67,0.127916667,0.75
2021-02-05,0.127916667,0.75,0.097083333,0.55
2021-02-04,0.097083333,0.55,0.124166667,0.77
2021-02-03,0.124166667,0.77,0.07,0.38
2021-02-02,0.07,0.38,0.026666667,0.15
2021-02-01,0.026666667,0.15,0.055833333,0.45
2021-01-31,0.055833333,0.45,0.062083333,0.42
2021-01-30,0.062083333,0.42,0.083333333,0.5
2021-01-29,0.083333333,0.5,0.0825,0.5
2021-01-28,0.0825,0.5,0.0625,0.42
2021-01-27,0.0625,0.42,0.084583333,0.5
2021-01-26,0.084583333,0.5,0.067083333,0.42
2021-01-25,0.067083333,0.42,0.075833333,0.45
2021-01-24,0.075833333,0.45,-41.55416667,0.5
2021-01-23,-41.55416667,0.5,0.0925,0.55
2021-01-22,0.0925,0.55,0.090833333,0.55
2021-01-21,0.090833333,0.55,0.07375,0.48
2021-01-20,0.07375,0.48,0.077083333,0.48
2021-01-19,0.077083333,0.48,0.082916667,0.55
2021-01-18,0.082916667,0.55,0.0675,0.4
2021-01-17,0.0675,0.4,0.05,0.35
2021-01-16,0.05,0.35,0.07625,0.48
2021-01-15,0.07625,0.48,0.051666667,0.33
2021-01-14,0.051666667,0.33,0.05375,0.33
2021-01-13,0.05375,0.33,-41.5975,0.25
2021-01-12,-41.5975,0.25,0.035,0.25
2021-01-11,0.035,0.25,0.031666667,0.2
2021-01-10,0.031666667,0.2,0.03125,0.23
2021-01-09,0.03125,0.23,0.030833333,0.2
2021-01-08,0.030833333,0.2,-41.59125,0.27
2021-01-07,-41.59125,0.27,0.037083333,0.27
2021-01-06,0.037083333,0.27,0.015416667,0.12
2021-01-05,0.015416667,0.12,-41.605,0.25
2021-01-04,-41.605,0.25,0.030416667,0.23
2021-01-03,0.030416667,0.23,0.01625,0.1
2021-01-02,0.01625,0.1,-41.60583333,0.15
2021-01-01,-41.60583333,0.15,0.039166667,0.27
2020-12-31,0.039166667,0.27,0.017916667,0.12
2020-12-30,0.017916667,0.12,-41.6025,0.17
2020-12-29,-41.6025,0.17,0.045416667,0.3
2020-12-28,0.045416667,0.3,0.019166667,0.15
2020-12-27,0.019166667,0.15,0.018333333,0.12
2020-12-26,0.018333333,0.12,0.02375,0.17
2020-12-25,0.02375,0.17,-41.59125,0.27
2020-12-24,-41.59125,0.27,0.0375,0.23
2020-12-23,0.0375,0.23,0.039166667,0.25
2020-12-22,0.039166667,0.25,-41.61791667,0.08
2020-12-21,-41.61791667,0.08,0.03125,0.2
2020-12-20,0.03125,0.2,0.0225,0.15
2020-12-19,0.0225,0.15,-41.60208333,0.17
2020-12-18,-41.60208333,0.17,0.042916667,0.27
2020-12-17,0.042916667,0.27,0.01875,0.17
2020-12-16,0.01875,0.17,-41.59833333,0.23
2020-12-15,-41.59833333,0.23,0.04,0.27
2020-12-14,0.04,0.27,-41.595,0.23
2020-12-13,-41.595,0.23,0.04875,0.33
2020-12-12,0.04875,0.33,0.03375,0.2
2020-12-11,0.03375,0.2,-41.60333333,0.2
2020-12-10,-41.60333333,0.2,0.040416667,0.25
2020-12-09,0.040416667,0.25,0.015,0.1
2020-12-08,0.015,0.1,-83.23625,0.15
2020-12-07,-83.23625,0.15,0.0325,0.23
2020-12-06,0.0325,0.23,0.074583333,0.48
2020-12-05,0.074583333,0.48,-41.55708333,0.52
2020-12-04,-41.55708333,0.52,0.0625,0.4
2020-12-03,0.0625,0.4,0.087083333,0.55
2020-12-02,0.087083333,0.55,0.079583333,0.52
2020-12-01,0.079583333,0.52,0.074166667,0.45
2020-11-30,0.074166667,0.45,0.082083333,0.52
2020-11-29,0.082083333,0.52,0.085,0.55
2020-11-28,0.085,0.55,0.060833333,0.42
2020-11-27,0.060833333,0.42,-41.58875,0.27
2020-11-26,-41.58875,0.27,0.082916667,0.52
2020-11-25,0.082916667,0.52,0.053333333,0.33
2020-11-24,0.053333333,0.33,0.065833333,0.42
2020-11-23,0.065833333,0.42,0.065416667,0.42
2020-11-22,0.065416667,0.42,0.09125,0.6
2020-11-21,0.09125,0.6,0.054166667,0.4
2020-11-20,0.054166667,0.4,0.060833333,0.4
2020-11-19,0.060833333,0.4,-41.595,0.23
2020-11-18,-41.595,0.23,0.0325,0.15
2020-11-17,0.0325,0.15,0.06375,0.45
2020-11-16,0.06375,0.45,0.0825,0.48
2020-11-15,0.0825,0.48,0.075416667,0.48
2020-11-14,0.075416667,0.48,0.075416667,0.5
2020-11-13,0.075416667,0.5,0.07125,0.42
2020-11-12,0.07125,0.42,0.088333333,0.52
2020-11-11,0.088333333,0.52,0.11,0.62
2020-11-10,0.11,0.62,0.085,0.52
2020-11-09,0.085,0.52,0.15625,0.9
2020-11-08,0.15625,0.9,0.164166667,0.95
2020-11-07,0.164166667,0.95,0.182916667,1.05
2020-11-06,0.182916667,1.05,0.126666667,0.85
2020-11-05,0.126666667,0.85,0.08375,0.4
2020-11-04,0.08375,0.4,0.07125,0.4
2020-11-03,0.07125,0.4,0.2425,1.38
2020-11-02,0.2425,1.38,0.283333333,1.55
2020-11-01,0.283333333,1.55,0.2525,1.42
2020-10-31,0.2525,1.42,0.23,1.3
2020-10-30,0.23,1.3,0.160416667,0.9
2020-10-29,0.160416667,0.9,0.195833333,0.98
2020-10-28,0.195833333,0.98,0.164583333,1
2020-10-27,0.164583333,1,0.29625,1.52
2020-10-26,0.29625,1.52,0.285416667,1.42
2020-10-25,0.285416667,1.42,0.371666667,1.92
2020-10-24,0.371666667,1.92,0.22,1.17
2020-10-23,0.22,1.17,0.31875,1.67
2020-10-22,0.31875,1.67,0.42375,2.08
2020-10-21,0.42375,2.08,0.362083333,1.65
2020-10-20,0.362083333,1.65,0.28375,1.48
2020-10-19,0.28375,1.48,0.271666667,1.52
2020-10-18,0.271666667,1.52,0.309583333,1.67
2020-10-17,0.309583333,1.67,0.25875,1.3
2020-10-16,0.25875,1.3,-41.32333333,1.9
2020-10-15,-41.32333333,1.9,0.3675,1.85
2020-10-14,0.3675,1.85,0.298333333,1.73
2020-10-13,0.298333333,1.73,0.42625,2.02
2020-10-12,0.42625,2.02,0.1175,0.55
2020-10-11,0.1175,0.55,0.405833333,2.17
2020-10-10,0.405833333,2.17,0.188333333,1.05
2020-10-09,0.188333333,1.05,0.38875,2.02
2020-10-08,0.38875,2.02,0.650416667,3.15
2020-10-07,0.650416667,3.15,0.65625,3.15
2020-10-06,0.65625,3.15,0.625416667,3.12
2020-10-05,0.625416667,3.12,0.2875,1.42
2020-10-04,0.2875,1.42,0.65875,3.2
2020-10-03,0.65875,3.2,0.655,3.17
2020-10-02,0.655,3.17,0.489166667,2.35
2020-10-01,0.489166667,2.35,0.528333333,2.45
2020-09-30,0.528333333,2.45,0.91625,4.15
2020-09-29,0.91625,4.15,0.885,3.98
2020-09-28,0.885,3.98,0.588333333,2.75
2020-09-27,0.588333333,2.75,0.414166667,1.92
2020-09-26,0.414166667,1.92,0.4725,2.3
2020-09-25,0.4725,2.3,0.467916667,2.4
2020-09-24,0.467916667,2.4,0.278333333,1.15
2020-09-23,0.278333333,1.15,0.687083333,3.38
2020-09-22,0.687083333,3.38,0.692916667,3.3
2020-09-21,0.692916667,3.3,0.732083333,3.27
2020-09-20,0.732083333,3.27,0.396666667,1.88
2020-09-19,0.396666667,1.88,0.204166667,0.95
2020-09-18,0.204166667,0.95,0.247083333,1.2
2020-09-17,0.247083333,1.2,0.389166667,2.48
2020-09-16,0.389166667,2.48,0.69875,3.2
2020-09-15,0.69875,3.2,0.303333333,1.7
2020-09-14,0.303333333,1.7,0.28875,1.85
2020-09-13,0.28875,1.85,0.535833333,3.08
2020-09-12,0.535833333,3.08,1.14125,5
2020-09-11,1.14125,5,1.270416667,5.3
2020-09-10,1.270416667,5.3,1.31,5.48
2020-09-09,1.31,5.48,1.275,5.25
2020-09-08,1.275,5.25,1.399166667,5.83
2020-09-07,1.399166667,5.83,1.235416667,5.08
2020-09-06,1.235416667,5.08,1.100833333,4.7
2020-09-05,1.100833333,4.7,1.32875,5.8
2020-09-04,1.32875,5.8,1.460416667,6.08
2020-09-03,1.460416667,6.08,1.229583333,5.17
2020-09-02,1.229583333,5.17,1.232083333,5.33
2020-09-01,1.232083333,5.33,0.99875,4.23
2020-08-31,0.99875,4.23,0.94875,4.7
2020-08-30,0.94875,4.7,1.294166667,5.6
2020-08-29,1.294166667,5.6,1.495,6.05
2020-08-28,1.495,6.05,1.444166667,5.83
2020-08-27,1.444166667,5.83,1.37875,5.48
2020-08-26,1.37875,5.48,1.394583333,5.42
2020-08-25,1.394583333,5.42,1.25125,4.75
2020-08-24,1.25125,4.75,1.28375,5.4
2020-08-23,1.28375,5.4,1.31375,5.1
2020-08-22,1.31375,5.1,0.605416667,2.85
2020-08-21,0.605416667,2.85,0.854166667,3.67
2020-08-20,0.854166667,3.67,1.400833333,5.62
2020-08-19,1.400833333,5.62,1.685416667,6.45
2020-08-18,1.685416667,6.45,1.8525,7.2
2020-08-17,1.8525,7.2,1.805416667,7.05
2020-08-16,1.805416667,7.05,1.800416667,6.95
2020-08-15,1.800416667,6.95,1.705,6.55
2020-08-14,1.705,6.55,1.40625,5.65
2020-08-13,1.40625,5.65,1.150833333,4.52
2020-08-12,1.150833333,4.52,1.348333333,5.23
2020-08-11,1.348333333,5.23,1.7125,6.45
2020-08-10,1.7125,6.45,1.835833333,6.92
2020-08-09,1.835833333,6.92,1.387916667,5.35
2020-08-08,1.387916667,5.35,0.803333333,3.45
2020-08-07,0.803333333,3.45,1.024166667,3.95
2020-08-06,1.024166667,3.95,1.867083333,7.2
2020-08-05,1.867083333,7.2,1.86875,7.02
2020-08-04,1.86875,7.02,1.389166667,5.38
2020-08-03,1.389166667,5.38,1.533333333,5.62
2020-08-02,1.533333333,5.62,1.89375,6.92
2020-08-01,1.89375,6.92,1.404583333,5.05
2020-07-31,1.404583333,5.05,1.97125,7.23
2020-07-30,1.97125,7.23,2.07875,7.7
2020-07-29,2.07875,7.7,1.7575,6.23
2020-07-28,1.7575,6.23,2.050416667,7.58
2020-07-27,2.050416667,7.58,2.046666667,7.5
2020-07-26,2.046666667,7.5,1.881666667,6.9
2020-07-25,1.881666667,6.9,1.3125,5.02
2020-07-24,1.3125,5.02,1.403333333,4.92
2020-07-23,1.403333333,4.92,1.654166667,6.15
2020-07-22,1.654166667,6.15,2.005,7.38
2020-07-21,2.005,7.38,2.150416667,7.9
2020-07-20,2.150416667,7.9,1.911666667,6.45
2020-07-19,1.911666667,6.45,1.925833333,7.02
2020-07-18,1.925833333,7.02,1.48375,5.6
2020-07-17,1.48375,5.6,1.386666667,4.9
2020-07-16,1.386666667,4.9,2.062916667,7.55
2020-07-15,2.062916667,7.55,1.929166667,6.83
2020-07-14,1.929166667,6.83,1.730416667,6.17
2020-07-13,1.730416667,6.17,1.46625,5.42
2020-07-12,1.46625,5.42,0.803333333,3.48
2020-07-11,0.803333333,3.48,1.50125,5.55
2020-07-10,1.50125,5.55,1.22,4.45
2020-07-09,1.22,4.45,1.200833333,4.35
2020-07-08,1.200833333,4.35,1.035,3.8
2020-07-07,1.035,3.8,1.63125,5.65
2020-07-06,1.63125,5.65,1.714583333,6
2020-07-05,1.714583333,6,1.292083333,4.45
2020-07-04,1.292083333,4.45,0.80875,3.45
2020-07-03,0.80875,3.45,0.7375,2.98
2020-07-02,0.7375,2.98,0.522916667,1.92
2020-07-01,0.522916667,1.92,1.104166667,4.33
2020-06-30,1.104166667,4.33,1.80875,6.5
2020-06-29,1.80875,6.5,1.730833333,6.23
2020-06-28,1.730833333,6.23,1.362916667,4.92
2020-06-27,1.362916667,4.92,1.257916667,5.42
2020-06-26,1.257916667,5.42,2.079583333,7.3
2020-06-25,2.079583333,7.3,1.336666667,5.12
2020-06-24,1.336666667,5.12,1.35375,6.02
2020-06-23,1.35375,6.02,1.607916667,6.2
2020-06-22,1.607916667,6.2,1.470416667,5.23
2020-06-21,1.470416667,5.23,1.086666667,4.15
2020-06-20,1.086666667,4.15,1.744166667,6.62
2020-06-19,1.744166667,6.62,1.98125,7
2020-06-18,1.98125,7,1.63375,5.83
2020-06-17,1.63375,5.83,1.60875,5.73
2020-06-16,1.60875,5.73,1.059583333,4.62
2020-06-15,1.059583333,4.62,1.096666667,3.85
2020-06-14,1.096666667,3.85,1.254166667,4.58
2020-06-13,1.254166667,4.58,0.973333333,4.48
2020-06-12,0.973333333,4.48,1.045833333,4.2
2020-06-11,1.045833333,4.2,1.175416667,4.48
2020-06-10,1.175416667,4.48,0.87375,3.33
2020-06-09,0.87375,3.33,1.205,4.62
2020-06-08,1.205,4.62,1.45375,4.98
2020-06-07,1.45375,4.98,1.345833333,4.92
2020-06-06,1.345833333,4.92,1.41375,5.42
2020-06-05,1.41375,5.42,1.200416667,4.33
2020-06-04,1.200416667,4.33,1.3025,5.23
2020-06-03,1.3025,5.23,0.709583333,3.3
2020-06-02,0.709583333,3.3,1.53625,5.75
2020-06-01,1.53625,5.75,1.24375,4.95
2020-05-31,1.24375,4.95,0.7375,3.1
2020-05-30,0.7375,3.1,1.767916667,6.48
2020-05-29,1.767916667,6.48,1.8775,7.08
2020-05-28,1.8775,7.08,2.017916667,7.15
2020-05-27,2.017916667,7.15,1.709166667,6.5
2020-05-26,1.709166667,6.5,0.885,3.5
2020-05-25,0.885,3.5,1.2625,5.15
2020-05-24,1.2625,5.15,1.200416667,4.65
2020-05-23,1.200416667,4.65,1.12375,4.25
2020-05-22,1.12375,4.25,1.237083333,4.92
2020-05-21,1.237083333,4.92,0.896666667,2.9
2020-05-20,0.896666667,2.9,1.467916667,5.75
2020-05-19,1.467916667,5.75,1.415,5.38
2020-05-18,1.415,5.38,1.22875,4.65
2020-05-17,1.22875,4.65,0.631666667,2.6
2020-05-16,0.631666667,2.6,1.30375,5.08
2020-05-15,1.30375,5.08,1.270416667,5
2020-05-14,1.270416667,5,1.099583333,4.15
2020-05-13,1.099583333,4.15,1.114583333,4.2
2020-05-12,1.114583333,4.2,1.448333333,5.48
2020-05-11,1.448333333,5.48,1.738333333,6.65
2020-05-10,1.738333333,6.65,1.65375,6.25
2020-05-09,1.65375,6.25,1.697083333,6.35
2020-05-08,1.697083333,6.35,1.520416667,5.6
2020-05-07,1.520416667,5.6,1.2075,4.62
2020-05-06,1.2075,4.62,1.343333333,5.05
2020-05-05,1.343333333,5.05,1.024166667,4.48
2020-05-04,1.024166667,4.48,1.061666667,4.12
2020-05-03,1.061666667,4.12,0.61125,3.23
2020-05-02,0.61125,3.23,1.2175,4.77
2020-05-01,1.2175,4.77,1.167916667,4.5
2020-04-30,1.167916667,4.5,0.804583333,3.5
2020-04-29,0.804583333,3.5,0.712083333,2.55
2020-04-28,0.712083333,2.55,1.000416667,4.2
2020-04-27,1.000416667,4.2,0.95875,3.75
2020-04-26,0.95875,3.75,0.87625,3.92
2020-04-25,0.87625,3.92,0.87,3.7
2020-04-24,0.87,3.7,0.8375,3.58
2020-04-23,0.8375,3.58,0.657916667,2.92
2020-04-22,0.657916667,2.92,0.80125,3.23
2020-04-21,0.80125,3.23,0.882083333,3.67
2020-04-20,0.882083333,3.67,0.907083333,3.98
2020-04-19,0.907083333,3.98,1.0225,4.08
2020-04-18,1.0225,4.08,0.95375,3.9
2020-04-17,0.95375,3.9,1.252916667,4.95
2020-04-16,1.252916667,4.95,1.2425,4.88
2020-04-15,1.2425,4.88,1.054166667,4.27
2020-04-14,1.054166667,4.27,1.004166667,4.08
2020-04-13,1.004166667,4.08,1.098333333,4.45
2020-04-12,1.098333333,4.45,1.192083333,4.88
2020-04-11,1.192083333,4.88,1.158333333,4.83
2020-04-10,1.158333333,4.83,1.034583333,4.4
2020-04-09,1.034583333,4.4,0.96125,4.08
2020-04-08,0.96125,4.08,0.7775,3.17
2020-04-07,0.7775,3.17,0.725833333,2.98
2020-04-06,0.725833333,2.98,0.625416667,2.65
2020-04-05,0.625416667,2.65,0.58375,2.58
2020-04-04,0.58375,2.58,0.525833333,2.42
2020-04-03,0.525833333,2.42,0.472916667,2.02
2020-04-02,0.472916667,2.02,0.534166667,2.25
2020-04-01,0.534166667,2.25,0.563333333,2.42
2020-03-31,0.563333333,2.42,0.381666667,1.7
2020-03-30,0.381666667,1.7,0.609166667,2.75
2020-03-29,0.609166667,2.75,0.3875,2
2020-03-28,0.3875,2,0.51875,2.27
2020-03-27,0.51875,2.27,0.481666667,1.92
2020-03-26,0.481666667,1.92,0.677916667,2.9
2020-03-25,0.677916667,2.9,0.551666667,2.45
2020-03-24,0.551666667,2.45,0.507916667,2.5
2020-03-23,0.507916667,2.5,0.563333333,2.7
2020-03-22,0.563333333,2.7,0.887083333,3.9
2020-03-21,0.887083333,3.9,0.878333333,3.85
2020-03-20,0.878333333,3.85,0.798333333,3.65
2020-03-19,0.798333333,3.65,-40.90458333,3.77
2020-03-18,-40.90458333,3.77,0.72875,3.25
2020-03-17,0.72875,3.25,0.75875,3.4
2020-03-16,0.75875,3.4,0.6025,2.75
2020-03-15,0.6025,2.75,0.57625,2.62
2020-03-14,0.57625,2.62,0.479583333,2.12
2020-03-13,0.479583333,2.12,0.454583333,2.15
2020-03-12,0.454583333,2.15,0.551666667,2.55
2020-03-11,0.551666667,2.55,0.294166667,1.38
2020-03-10,0.294166667,1.38,0.4575,2.27
2020-03-09,0.4575,2.27,0.376666667,1.77
2020-03-08,0.376666667,1.77,0.280416667,1.52
2020-03-07,0.280416667,1.52,0.42875,2.05
2020-03-06,0.42875,2.05,0.19125,1
2020-03-05,0.19125,1,0.384166667,1.92
2020-03-04,0.384166667,1.92,0.19875,1.15
2020-03-03,0.19875,1.15,0.2525,1.3
2020-03-02,0.2525,1.3,0.215,1.33
2020-03-01,0.215,1.33,0.307083333,1.58
2020-02-29,0.307083333,1.58,0.175416667,0.98
2020-02-28,0.175416667,0.98,0.20875,1.17
2020-02-27,0.20875,1.17,0.302916667,1.55
2020-02-26,0.302916667,1.55,0.205416667,1.2
2020-02-25,0.205416667,1.2,0.280833333,1.58
2020-02-24,0.280833333,1.58,0.164583333,0.85
2020-02-23,0.164583333,0.85,0.240833333,1.33
2020-02-22,0.240833333,1.33,0.278333333,1.52
2020-02-21,0.278333333,1.52,0.282083333,1.55
2020-02-20,0.282083333,1.55,0.33,1.77
2020-02-19,0.33,1.77,0.315416667,1.67
2020-02-18,0.315416667,1.67,0.21875,1.17
2020-02-17,0.21875,1.17,0.160833333,0.8
2020-02-16,0.160833333,0.8,0.114166667,0.62
2020-02-15,0.114166667,0.62,0.141666667,0.83
2020-02-14,0.141666667,0.83,0.11375,0.7
2020-02-13,0.11375,0.7,0.164166667,0.95
2020-02-12,0.164166667,0.95,0.164166667,0.98
2020-02-11,0.164166667,0.98,0.17,0.92
2020-02-10,0.17,0.92,0.14,0.9
2020-02-09,0.14,0.9,0.145833333,0.88
2020-02-08,0.145833333,0.88,0.059583333,0.5
2020-02-07,0.059583333,0.5,0.068333333,0.45
2020-02-06,0.068333333,0.45,0.1125,0.75
2020-02-05,0.1125,0.75,0.055,0.35
2020-02-04,0.055,0.35,0.1,0.62
2020-02-03,0.1,0.62,0.074583333,0.5
2020-02-02,0.074583333,0.5,0.095833333,0.6
2020-02-01,0.095833333,0.6,0.029583333,0.2
2020-01-31,0.029583333,0.2,0.069583333,0.42
2020-01-30,0.069583333,0.42,0.060833333,0.5
2020-01-29,0.060833333,0.5,0.08125,0.52
2020-01-28,0.08125,0.52,0.075,0.45
2020-01-27,0.075,0.45,0.063333333,0.45
2020-01-26,0.063333333,0.45,0.06,0.38
2020-01-25,0.06,0.38,0.03625,0.17
2020-01-24,0.03625,0.17,0.0275,0.17
2020-01-23,0.0275,0.17,0.020416667,0.17
2020-01-22,0.020416667,0.17,0.04125,0.33
2020-01-21,0.04125,0.33,0.055,0.35
2020-01-20,0.055,0.35,0.024166667,0.17
2020-01-19,0.024166667,0.17,0.034166667,0.2
2020-01-18,0.034166667,0.2,0.05375,0.38
2020-01-17,0.05375,0.38,0.040416667,0.27
2020-01-16,0.040416667,0.27,0.021666667,0.15
2020-01-15,0.021666667,0.15,0.029583333,0.17
2020-01-14,0.029583333,0.17,0.027083333,0.17
2020-01-13,0.027083333,0.17,0.027916667,0.2
2020-01-12,0.027916667,0.2,0.037083333,0.25
2020-01-11,0.037083333,0.25,0.02625,0.17
2020-01-10,0.02625,0.17,0.040416667,0.25
2020-01-09,0.040416667,0.25,0.03,0.17
2020-01-08,0.03,0.17,0.01,0.08
2020-01-07,0.01,0.08,0.015,0.12
2020-01-06,0.015,0.12,0.022916667,0.17
2020-01-05,0.022916667,0.17,0.038333333,0.25
2020-01-04,0.038333333,0.25,0.020416667,0.17
2020-01-03,0.020416667,0.17,0.013333333,0.1
2020-01-02,0.013333333,0.1,0.03625,0.23
2020-01-01,0.03625,0.23,0.019166667,0.12
2019-12-31,0.019166667,0.12,0.015,0.12
2019-12-30,0.015,0.12,0.03875,0.25
2019-12-29,0.03875,0.25,0.022083333,0.15
2019-12-28,0.022083333,0.15,0.022083333,0.15
2019-12-27,0.022083333,0.15,0.020416667,0.12
2019-12-26,0.020416667,0.12,0.03625,0.25
2019-12-25,0.03625,0.25,0.032916667,0.2
2019-12-24,0.032916667,0.2,0.040416667,0.25
2019-12-23,0.040416667,0.25,0.039583333,0.25
2019-12-22,0.039583333,0.25,0.025416667,0.17
2019-12-21,0.025416667,0.17,0.01375,0.08
2019-12-20,0.01375,0.08,0.01,0.08
2019-12-19,0.01,0.08,0.01,0.08
2019-12-18,0.01,0.08,0.0125,0.08
2019-12-17,0.0125,0.08,0.02125,0.17
2019-12-16,0.02125,0.17,0.030416667,0.2
2019-12-15,0.030416667,0.2,0.028333333,0.17
2019-12-14,0.028333333,0.17,0.028333333,0.17
2019-12-13,0.028333333,0.17,0.017916667,0.1
2019-12-12,0.017916667,0.1,0.030833333,0.23
2019-12-11,0.030833333,0.23,0.035833333,0.25
2019-12-10,0.035833333,0.25,0.045416667,0.3
2019-12-09,0.045416667,0.3,0.0375,0.23
2019-12-08,0.0375,0.23,0.0275,0.17
2019-12-07,0.0275,0.17,0.028333333,0.17
2019-12-06,0.028333333,0.17,0.038333333,0.23
2019-12-05,0.038333333,0.23,0.040833333,0.27
2019-12-04,0.040833333,0.27,0.028333333,0.17
2019-12-03,0.028333333,0.17,0.011666667,0.1
2019-12-02,0.011666667,0.1,0.030416667,0.2
2019-12-01,0.030416667,0.2,0.047916667,0.3
2019-11-30,0.047916667,0.3,0.064166667,0.4
2019-11-29,0.064166667,0.4,0.060833333,0.38
2019-11-28,0.060833333,0.38,0.05625,0.35
2019-11-27,0.05625,0.35,0.05125,0.33
2019-11-26,0.05125,0.33,0.060416667,0.38
2019-11-25,0.060416667,0.38,0.06,0.35
2019-11-24,0.06,0.35,0.042083333,0.27
2019-11-23,0.042083333,0.27,0.101666667,0.6
2019-11-22,0.101666667,0.6,0.11875,0.73
2019-11-21,0.11875,0.73,0.105833333,0.65
2019-11-20,0.105833333,0.65,0.104166667,0.62
2019-11-19,0.104166667,0.62,0.0675,0.45
2019-11-18,0.0675,0.45,0.0775,0.5
2019-11-17,0.0775,0.5,0.047916667,0.38
2019-11-16,0.047916667,0.38,0.092083333,0.52
2019-11-15,0.092083333,0.52,0.15125,0.88
2019-11-14,0.15125,0.88,0.163333333,0.92
2019-11-13,0.163333333,0.92,0.104583333,0.6
2019-11-12,0.104583333,0.6,0.141666667,0.9
2019-11-11,0.141666667,0.9,0.189166667,1.08
2019-11-10,0.189166667,1.08,0.095833333,0.58
2019-11-09,0.095833333,0.58,0.190833333,1.08
2019-11-08,0.190833333,1.08,0.2025,1.23
2019-11-07,0.2025,1.23,0.247916667,1.35
2019-11-06,0.247916667,1.35,0.174583333,1.02
2019-11-05,0.174583333,1.02,0.24125,1.35
2019-11-04,0.24125,1.35,0.2525,1.35
2019-11-03,0.2525,1.35,0.314166667,1.7
2019-11-02,0.314166667,1.7,0.30875,1.65
2019-11-01,0.30875,1.65,0.294583333,1.58
2019-10-31,0.294583333,1.58,0.316666667,1.67
2019-10-30,0.316666667,1.67,-41.33416667,1.7
2019-10-29,-41.33416667,1.7,0.302083333,1.62
2019-10-28,0.302083333,1.62,0.297916667,1.6
2019-10-27,0.297916667,1.6,0.295,1.6
2019-10-26,0.295,1.6,0.318333333,1.67
2019-10-25,0.318333333,1.67,0.235833333,1.27
2019-10-24,0.235833333,1.27,0.335416667,1.8
2019-10-23,0.335416667,1.8,0.343333333,1.88
2019-10-22,0.343333333,1.88,0.09,0.45
2019-10-21,0.09,0.45,0.13375,0.73
2019-10-20,0.13375,0.73,0.180416667,1
2019-10-19,0.180416667,1,0.153333333,1
2019-10-18,0.153333333,1,0.212083333,1.25
2019-10-17,0.212083333,1.25,0.133333333,0.95
2019-10-16,0.133333333,0.95,0.170833333,1.15
2019-10-15,0.170833333,1.15,0.41125,2.02
2019-10-14,0.41125,2.02,0.346666667,1.8
2019-10-13,0.346666667,1.8,0.415833333,2.02
